,Compound,Date,Negative,Neutral,Positive,Tweet Text,Tweet URL,Tweets Ago
35,0.0,Sat Apr 28 11:31:05 +0000 2018,0.0,1.0,0.0,"As the world's most populous nation, with the second-biggest economy, China is finding new and increasingly nerve-r… https://t.co/lfY9olJ3FX",http://t.co/IaghNW8Xm2,36
36,0.3612,Sat Apr 28 11:01:02 +0000 2018,0.0,0.828,0.172,Get ready for the world's longest nonstop flight: Almost 20 hours https://t.co/ILyfh70lqm https://t.co/e8HtT9SZXf,http://t.co/IaghNW8Xm2,37
37,0.7501,Sat Apr 28 10:46:04 +0000 2018,0.0,0.767,0.233,"""Hannity is a very wealthy man. So is Donald Trump. It appears that part of the way they became rich was by decryin… https://t.co/tZ5M9pVhL9",http://t.co/IaghNW8Xm2,38
38,-0.1779,Sat Apr 28 10:31:05 +0000 2018,0.145,0.855,0.0,These mysterious Arctic ice holes have NASA scientists puzzled https://t.co/EX5e9ACPux https://t.co/93xOfQRUqP,http://t.co/IaghNW8Xm2,39
39,-0.5267,Sat Apr 28 10:16:05 +0000 2018,0.167,0.833,0.0,A man was threatening to jump off an overpass so these truckers parked underneath to break his fall… https://t.co/gMe3YRDj4A,http://t.co/IaghNW8Xm2,40
40,0.0,Sat Apr 28 10:01:05 +0000 2018,0.0,1.0,0.0,Nickelodeon is bringing back 'Double Dare' https://t.co/hJqRcKg93b https://t.co/Xkj4pEPnWO,http://t.co/IaghNW8Xm2,41
41,0.0,Sat Apr 28 09:46:01 +0000 2018,0.0,1.0,0.0,"Walmart's CEO earns 1,188 times as much as the company's median worker https://t.co/EfQG8ccR3e https://t.co/Ihk2Ta8Rju",http://t.co/IaghNW8Xm2,42
42,0.0,Sat Apr 28 09:31:09 +0000 2018,0.0,1.0,0.0,The hands did the talking during Macron's visit | GIF analysis by Brenna Williams https://t.co/sNMkmqz3Sx https://t.co/pt9qgW5ko9,http://t.co/IaghNW8Xm2,43
43,-0.6705,Sat Apr 28 09:16:04 +0000 2018,0.2,0.8,0.0,Fakhir Berwari disarmed thousands of mines in northern Iraq from 2003 until an improvised explosive device killed h… https://t.co/Ye5yQUIzdS,http://t.co/IaghNW8Xm2,44
44,0.6124,Sat Apr 28 09:01:05 +0000 2018,0.0,0.8,0.2,A study says it takes about 50 hours with someone before you consider them a casual friend -- and 200 before you ac… https://t.co/eMOqOmjF89,http://t.co/IaghNW8Xm2,45
45,0.0258,Sat Apr 28 08:46:05 +0000 2018,0.1,0.797,0.104,"After an argument with his mom, this 12-year-old boy used his mom's credit card and flew to Bali on his own… https://t.co/D1nKqPmrhc",http://t.co/IaghNW8Xm2,46
46,0.0,Sat Apr 28 08:31:03 +0000 2018,0.0,1.0,0.0,"For Jessica Nabongo, becoming the first black woman to visit every country on Earth isn't just about getting her na… https://t.co/txxkotHPj2",http://t.co/IaghNW8Xm2,47
47,0.0,Sat Apr 28 08:16:03 +0000 2018,0.0,1.0,0.0,Former President Obama will deliver a high-profile address in July marking the 100th anniversary of Nelson Mandela'… https://t.co/p6nbLqCHWp,http://t.co/IaghNW8Xm2,48
48,0.0,Sat Apr 28 08:01:06 +0000 2018,0.0,1.0,0.0,"Colin Jost and Michael Che, anchors of ""Weekend Update"" on ""SNL,"" will co-host this year's Emmy Awards… https://t.co/hzkZFe2HlH",http://t.co/IaghNW8Xm2,49
49,0.0,Sat Apr 28 07:31:06 +0000 2018,0.0,1.0,0.0,These are some of the most exquisite libraries in the world https://t.co/0wtZCbCJgV https://t.co/gi0GUYc75V,http://t.co/IaghNW8Xm2,50
50,-0.296,Sat Apr 28 07:18:53 +0000 2018,0.115,0.885,0.0,"Mamma Mia, here they go again -- Swedish pop group ABBA is back with new music https://t.co/HUT2Rm829u https://t.co/fOxtzv4HDr",http://t.co/IaghNW8Xm2,51
51,0.0,Sat Apr 28 07:16:06 +0000 2018,0.0,1.0,0.0,"Meet the new Gmail, now with disappearing messages https://t.co/Ksi3MlFdNJ https://t.co/FrbxXGAutx",http://t.co/IaghNW8Xm2,52
52,-0.743,Sat Apr 28 07:01:02 +0000 2018,0.317,0.566,0.117,It took a devastating earthquake and ensuing tsunami to transform Misaki Tanaka's view of disaster relief and inspi… https://t.co/8MGqeZbKwS,http://t.co/IaghNW8Xm2,53
53,-0.7003,Sat Apr 28 06:31:06 +0000 2018,0.453,0.547,0.0,Australia's forgotten indigenous World War II veterans https://t.co/SdBpb0LL6Y https://t.co/2uZd6HIQOY,http://t.co/IaghNW8Xm2,54
54,0.3818,Sat Apr 28 06:16:00 +0000 2018,0.0,0.852,0.148,You can now set your Gmail messages to expire or protect them with a passcode https://t.co/aOxy8GBHAR https://t.co/Q9TSfp3pUz,http://t.co/IaghNW8Xm2,55
55,0.4588,Sat Apr 28 06:01:02 +0000 2018,0.0,0.875,0.125,"NASA is going to Mars again, this time with the first spaceship dedicated to digging deep below the surface to find… https://t.co/uIH7xsWR2v",http://t.co/IaghNW8Xm2,56
56,-0.228,Sat Apr 28 05:46:00 +0000 2018,0.197,0.655,0.147,"Orange is comforting. 
Pink makes us less violent. 

The psychology of color: https://t.co/FMeiwT4rwA https://t.co/lfsHdeHxzI",http://t.co/IaghNW8Xm2,57
57,0.2732,Sat Apr 28 05:31:01 +0000 2018,0.115,0.723,0.162,A young US serviceman injured in Afghanistan was the recipient of the world's first successful total penis and scro… https://t.co/oFMuRbK1Xb,http://t.co/IaghNW8Xm2,58
58,-0.3612,Sat Apr 28 05:16:00 +0000 2018,0.116,0.884,0.0,"Nickelodeon is reviving trivia game show ""Double Dare"" for a new generation of kids to compete in messy physical ch… https://t.co/sCERaakGAi",http://t.co/IaghNW8Xm2,59
59,0.0,Sat Apr 28 05:01:06 +0000 2018,0.0,1.0,0.0,"While this teacher was working her second job as a cashier, a customer slipped her an envelope. When she opened it,… https://t.co/HpzJ7XyrFd",http://t.co/IaghNW8Xm2,60
60,-0.7506,Sat Apr 28 04:46:05 +0000 2018,0.33,0.67,0.0,"Fearing that climate change is hurting their sport, Winter Olympians take on politics https://t.co/9eEe59WpGx https://t.co/ZfBdTgcZBZ",http://t.co/IaghNW8Xm2,61
61,0.0516,Sat Apr 28 04:31:07 +0000 2018,0.09,0.812,0.098,"Exposure to the kind of blue light emitted by outdoor LEDs, smartphones and tablets may increase your risk of breas… https://t.co/JQ2FYeaqWE",http://t.co/IaghNW8Xm2,62
62,0.0,Sat Apr 28 04:16:04 +0000 2018,0.0,1.0,0.0,History was made Friday when Kim Jong Un became the first North Korean leader to cross into South Korean territory… https://t.co/wQ0jonYk04,http://t.co/IaghNW8Xm2,63
63,0.3034,Sat Apr 28 04:01:04 +0000 2018,0.0,0.87,0.13,EXCLUSIVE: The NRA is setting aside years of documents regarding its ties to a Kremlin-linked banker… https://t.co/xhs1JS1TjY,http://t.co/IaghNW8Xm2,64
64,0.0,Sat Apr 28 03:46:03 +0000 2018,0.0,1.0,0.0,Arizona's only two black state legislators were publicly rebuked after they expressed concern over a colleague usin… https://t.co/Oex3COW0wn,http://t.co/IaghNW8Xm2,65
65,0.4404,Sat Apr 28 03:31:07 +0000 2018,0.0,0.838,0.162,FIFA directed attention to the organization's ethics rules following President Donald Trump's tweet supporting the… https://t.co/thSjy2uSh1,http://t.co/IaghNW8Xm2,66
66,-0.4215,Sat Apr 28 03:17:51 +0000 2018,0.149,0.851,0.0,This award-winning photo of an anteater creeping toward a glowing termite mound was disqualified after judges concl… https://t.co/my31vI7spK,http://t.co/IaghNW8Xm2,67
67,0.5542,Sat Apr 28 03:03:24 +0000 2018,0.068,0.739,0.194,"RT @AC360: ""With little to no money or food, she has tried to protect them [her children], in search of a better life."" - CNN's @leylasanti…",http://t.co/IaghNW8Xm2,68
68,0.0,Sat Apr 28 02:54:23 +0000 2018,0.0,1.0,0.0,"Gabriela Hernandez, who is pregnant, and her two boys joined the ""migrant caravan"" of travelers across Mexico towar… https://t.co/w69CpWBrqg",http://t.co/IaghNW8Xm2,69
69,-0.5859,Sat Apr 28 02:46:04 +0000 2018,0.255,0.745,0.0,These are the people our nonsense US border policy ignores | By @wkamaubell via @CNNOpinion https://t.co/HziZuiIh6w https://t.co/afeZDzfhun,http://t.co/IaghNW8Xm2,70
70,-0.128,Sat Apr 28 02:42:11 +0000 2018,0.143,0.737,0.12,"""We're stronger together"": After a football accident, doctors told him he'd never walk again. Seven years later, hi… https://t.co/KVxRZQ3rpo",http://t.co/IaghNW8Xm2,71
71,0.0,Sat Apr 28 02:36:06 +0000 2018,0.0,1.0,0.0,"A main proponent of the Russia sanctions law known as the Magnitsky Act says Natalia Veselnitskaya, the Russian law… https://t.co/PuKOUHKaWD",http://t.co/IaghNW8Xm2,72
72,-0.7717,Sat Apr 28 02:31:07 +0000 2018,0.261,0.739,0.0,An investigation into the death of a mentally ill man who was repeatedly tased in his shower by two West Milwaukee… https://t.co/2R2uyUZE9e,http://t.co/IaghNW8Xm2,73
73,0.0,Sat Apr 28 02:21:03 +0000 2018,0.0,1.0,0.0,This Donald Trump answer on Russian collusion is a real doozy | Analysis by @CillizzaCNN https://t.co/yZS5aUUHyG https://t.co/bJvExMfwcQ,http://t.co/IaghNW8Xm2,74
74,0.0,Sat Apr 28 02:11:04 +0000 2018,0.0,1.0,0.0,Hush money deals are business as usual for Stormy Daniels' ex-attorney https://t.co/lXlEkqzseG https://t.co/ILlawTiilb,http://t.co/IaghNW8Xm2,75
75,0.0,Sat Apr 28 02:01:08 +0000 2018,0.0,1.0,0.0,The Nevada Senate race shows that demographics are not destiny | Analysis by CNN's Harry Enten… https://t.co/UhMAJlfxtQ,http://t.co/IaghNW8Xm2,76
76,-0.6597,Sat Apr 28 01:51:08 +0000 2018,0.329,0.671,0.0,All 10 victims of the Toronto van attack have been identified https://t.co/oE3zD2fLJQ https://t.co/QjLUniozNt,http://t.co/IaghNW8Xm2,77
77,-0.2263,Sat Apr 28 01:51:07 +0000 2018,0.107,0.829,0.063,Rabbis want Kansas state Sen. Steve Fitzgerald to stop citing the Nazis and Holocaust in his anti-abortion argument… https://t.co/QZbRxi3woV,http://t.co/IaghNW8Xm2,78
78,0.3641,Sat Apr 28 01:44:20 +0000 2018,0.05,0.829,0.12,"RT @AC360: ""It's almost laughable, except it's not, that invoking fairness and remembering those less fortunate, apparently is now a firing…",http://t.co/IaghNW8Xm2,79
79,0.0,Sat Apr 28 01:43:06 +0000 2018,0.0,1.0,0.0,A Republican candidate in the Georgia gubernatorial race appears to have cribbed language from Missouri Gov. Eric G… https://t.co/zMnmoq2caD,http://t.co/IaghNW8Xm2,80
80,-0.3818,Sat Apr 28 01:37:23 +0000 2018,0.14,0.86,0.0,American Airlines is being sued after a bride returning from her honeymoon had a medical emergency during a flight… https://t.co/pFTc5ZLuI6,http://t.co/IaghNW8Xm2,81
81,0.0,Sat Apr 28 01:00:16 +0000 2018,0.0,1.0,0.0,"RT @AC360: ""I think she just blurted it out: ... she said ... 'I have a dual role: I'm a private attorney and I'm an informant.'"" - @Sharon…",http://t.co/IaghNW8Xm2,82
82,-0.4019,Sat Apr 28 00:57:42 +0000 2018,0.119,0.881,0.0,"""Doing one thing counts, especially for a species that's in such peril. Imagine what would happen if we all did one… https://t.co/xefxwJO5dR",http://t.co/IaghNW8Xm2,83
